Order_ID,Order_Date,Region,Segment,Category,Product_Name,Quantity,Sales,Discount,Profit
ORD-11020,2025-10-03,East,Home Office,Office Supplies,Paper,1,2187.6,0.0,476.41
ORD-11021,2025-09-24,West,Consumer,Office Supplies,Notebook,10,3772.22,0.05,1042.05
ORD-11022,2025-04-20,West,Corporate,Furniture,Chair,10,3986.07,0.2,160.97
ORD-11023,2024-12-02,West,Home Office,Furniture,Chair,2,2959.68,0.0,158.9
ORD-11024,2025-08-09,Central,Consumer,Furniture,Chair,5,673.61,0.2,78.55
ORD-11025,2024-09-05,West,Consumer,Office Supplies,Envelope,1,731.48,0.0,64.59
ORD-11026,2025-01-01,Central,Home Office,Furniture,Bookshelf,3,1590.38,0.2,86.23
ORD-11027,2025-01-12,East,Corporate,Office Supplies,Envelope,10,4852.84,0.2,1006.01
ORD-11028,2025-07-26,South,Home Office,Technology,Laptop,6,4300.58,0.15,338.12
ORD-11029,2024-07-12,North,Corporate,Technology,Monitor,10,3355.91,0.15,764.22
ORD-11030,2024-11-02,East,Home Office,Furniture,Table,2,2122.54,0.05,374.18
ORD-11031,2025-10-16,South,Consumer,Technology,Keyboard,8,1153.97,0.05,262.15
ORD-11032,2025-01-19,East,Home Office,Technology,Keyboard,1,1066.32,0.05,158.72
ORD-11033,2024-04-27,North,Home Office,Technology,Printer,4,754.89,0.15,158.07
ORD-11034,2024-07-21,North,Consumer,Office Supplies,Paper,5,1456.3,0.05,372.3
ORD-11035,2024-07-19,South,Consumer,Office Supplies,Envelope,2,156.39,0.1,5.68
ORD-11036,2024-04-23,West,Home Office,Furniture,Desk,5,1725.0,0.05,305.09
ORD-11037,2025-09-30,South,Home Office,Office Supplies,Pen Set,2,4414.24,0.0,411.98
ORD-11038,2025-01-22,South,Home Office,Technology,Monitor,10,3487.05,0.1,553.96
ORD-11039,2025-08-24,North,Home Office,Furniture,Desk,5,986.06,0.2,243.43
ORD-11040,2024-10-13,North,Home Office,Office Supplies,Binder,10,4370.61,0.2,1205.2
ORD-11041,2025-09-21,West,Home Office,Technology,Laptop,7,371.12,0.2,87.36
ORD-11042,2025-06-15,East,Corporate,Furniture,Table,6,2348.12,0.1,440.61
ORD-11043,2025-08-18,West,Corporate,Office Supplies,Notebook,1,2034.68,0.2,146.82
ORD-11044,2024-08-11,South,Corporate,Technology,Keyboard,10,1564.7,0.15,105.09
ORD-11045,2024-05-17,Central,Consumer,Office Supplies,Pen Set,8,3770.53,0.1,699.98
ORD-11046,2025-06-08,North,Corporate,Technology,Mouse,8,3124.57,0.15,500.76
ORD-11047,2024-10-06,West,Corporate,Office Supplies,Pen Set,8,1942.74,0.05,213.97
ORD-11048,2024-10-28,East,Consumer,Furniture,Chair,9,4220.89,0.2,857.25
ORD-11049,2024-03-14,North,Consumer,Office Supplies,Binder,4,1833.17,0.2,201.88
ORD-11050,2025-11-30,East,Corporate,Furniture,Cabinet,10,4234.97,0.05,1437.34
ORD-11051,2024-11-02,East,Consumer,Furniture,Table,7,1445.13,0.1,453.4
ORD-11052,2025-06-08,West,Home Office,Furniture,Chair,7,4946.91,0.05,535.62
ORD-11053,2025-06-12,West,Consumer,Furniture,Desk,8,2955.67,0.2,670.21
ORD-11054,2024-07-11,North,Corporate,Office Supplies,Pen Set,4,2172.53,0.15,329.36
ORD-11055,2025-08-14,East,Consumer,Furniture,Chair,1,4375.06,0.1,787.25
ORD-11056,2025-03-05,East,Consumer,Furniture,Cabinet,9,2157.31,0.15,237.07
ORD-11057,2024-05-22,Central,Consumer,Furniture,Chair,10,810.77,0.1,177.52
ORD-11058,2025-01-25,Central,Corporate,Furniture,Table,2,1060.81,0.15,191.31
ORD-11059,2025-08-06,North,Corporate,Technology,Keyboard,2,4811.59,0.1,391.79
ORD-11060,2025-12-06,South,Consumer,Furniture,Table,3,3036.65,0.0,333.12
ORD-11061,2024-10-25,South,Consumer,Office Supplies,Pen Set,8,3314.87,0.0,222.88
ORD-11062,2025-02-24,South,Corporate,Furniture,Chair,3,1985.97,0.0,418.91
ORD-11063,2024-05-13,West,Consumer,Office Supplies,Paper,7,4358.72,0.1,1200.26
ORD-11064,2025-08-11,South,Home Office,Furniture,Bookshelf,4,4698.81,0.2,755.3
ORD-11065,2024-01-08,East,Consumer,Furniture,Bookshelf,2,4955.87,0.15,1325.07
ORD-11066,2025-08-05,Central,Corporate,Furniture,Desk,8,4402.23,0.15,848.93
ORD-11067,2025-04-12,East,Home Office,Furniture,Chair,7,1766.57,0.1,377.88
ORD-11068,2025-09-24,South,Consumer,Technology,Keyboard,7,3679.56,0.15,1079.03
ORD-11069,2025-12-16,North,Corporate,Technology,Mouse,3,4731.15,0.05,577.83
ORD-11070,2024-03-09,East,Home Office,Furniture,Table,8,3505.32,0.05,572.71
ORD-11071,2024-04-17,East,Consumer,Furniture,Chair,7,2546.75,0.1,420.93
ORD-11072,2025-04-18,Central,Consumer,Office Supplies,Binder,7,182.25,0.15,22.43
ORD-11073,2024-01-11,West,Consumer,Office Supplies,Binder,6,1290.5,0.05,311.12
ORD-11074,2024-03-25,West,Consumer,Office Supplies,Notebook,8,2764.72,0.05,226.92
ORD-11075,2025-09-13,South,Consumer,Office Supplies,Binder,2,547.55,0.1,104.25
ORD-11076,2024-01-12,North,Home Office,Office Supplies,Binder,8,3403.05,0.05,501.7
ORD-11077,2025-03-28,Central,Consumer,Technology,Laptop,2,3498.87,0.2,445.01
ORD-11078,2024-01-05,North,Home Office,Office Supplies,Notebook,4,290.89,0.15,86.87
ORD-11079,2024-01-17,South,Consumer,Office Supplies,Binder,6,2137.33,0.0,632.99
ORD-11080,2025-11-11,South,Consumer,Furniture,Chair,1,881.02,0.05,145.11
ORD-11081,2025-10-03,East,Home Office,Technology,Printer,9,988.26,0.05,156.66
ORD-11082,2024-04-18,South,Consumer,Office Supplies,Paper,1,1815.05,0.05,291.57
ORD-11083,2025-04-14,West,Consumer,Office Supplies,Paper,10,1139.48,0.1,160.32
ORD-11084,2025-09-05,West,Corporate,Technology,Monitor,9,2522.9,0.0,725.03
ORD-11085,2025-09-06,East,Consumer,Furniture,Desk,3,1655.55,0.15,198.03
ORD-11086,2024-12-09,West,Consumer,Furniture,Cabinet,8,137.36,0.2,17.13
ORD-11087,2025-12-22,Central,Home Office,Furniture,Desk,1,4942.49,0.05,1111.59
ORD-11088,2025-03-14,South,Home Office,Technology,Printer,2,3798.37,0.2,106.27
ORD-11089,2024-06-04,East,Consumer,Office Supplies,Notebook,4,1909.95,0.0,624.6
ORD-11090,2024-10-11,East,Consumer,Furniture,Bookshelf,9,1621.82,0.0,466.33
ORD-11091,2024-12-05,North,Consumer,Office Supplies,Pen Set,9,1746.51,0.05,98.19
ORD-11092,2025-01-25,South,Home Office,Furniture,Desk,8,2631.29,0.05,602.39
ORD-11093,2024-02-23,North,Consumer,Technology,Keyboard,4,3190.12,0.05,247.77
ORD-11094,2024-08-29,Central,Consumer,Technology,Mouse,8,2561.75,0.15,290.6
ORD-11095,2024-06-29,South,Corporate,Furniture,Desk,5,3048.96,0.1,618.71
ORD-11096,2024-03-22,East,Corporate,Furniture,Desk,7,4757.52,0.1,681.83
ORD-11097,2025-09-16,West,Home Office,Office Supplies,Notebook,8,3687.89,0.05,169.43
ORD-11098,2025-09-01,North,Corporate,Office Supplies,Notebook,3,2709.13,0.2,236.2
ORD-11099,2025-01-19,West,Corporate,Office Supplies,Pen Set,2,2832.6,0.15,339.83
ORD-11100,2024-07-13,South,Consumer,Furniture,Bookshelf,6,70.69,0.2,11.13
ORD-11101,2025-05-16,East,Corporate,Office Supplies,Notebook,2,1573.66,0.2,208.72
ORD-11102,2024-06-15,West,Home Office,Technology,Laptop,5,1011.43,0.15,254.25
ORD-11103,2025-05-15,Central,Home Office,Furniture,Cabinet,1,3193.15,0.1,719.33
ORD-11104,2024-02-05,South,Corporate,Office Supplies,Binder,1,4611.27,0.1,1103.21
ORD-11105,2025-04-11,East,Home Office,Furniture,Desk,5,4724.11,0.05,539.61
ORD-11106,2024-04-04,North,Consumer,Furniture,Desk,7,3239.77,0.15,751.05
ORD-11107,2024-06-18,South,Corporate,Technology,Mouse,5,4157.26,0.1,749.11
ORD-11108,2025-02-25,Central,Corporate,Furniture,Bookshelf,2,3774.69,0.0,909.15
ORD-11109,2024-08-02,East,Home Office,Office Supplies,Binder,5,4653.58,0.15,102.03
ORD-11110,2024-03-12,North,Consumer,Technology,Keyboard,9,3880.03,0.15,562.81
ORD-11111,2025-01-18,South,Consumer,Office Supplies,Notebook,4,972.68,0.05,180.86
ORD-11112,2024-08-05,West,Home Office,Furniture,Chair,3,968.91,0.0,283.65
ORD-11113,2025-10-03,West,Corporate,Technology,Printer,3,4569.21,0.0,337.86
ORD-11114,2024-03-06,North,Corporate,Technology,Keyboard,4,1743.65,0.2,267.42
ORD-11115,2024-09-29,North,Consumer,Furniture,Chair,10,3771.4,0.0,1081.49
ORD-11116,2024-01-08,South,Home Office,Technology,Laptop,5,1909.55,0.2,553.08
ORD-11117,2024-12-10,Central,Corporate,Office Supplies,Pen Set,6,1885.39,0.1,518.58
ORD-11118,2024-02-28,West,Home Office,Office Supplies,Notebook,2,4877.76,0.1,150.85
ORD-11119,2025-09-08,South,Consumer,Furniture,Bookshelf,5,658.33,0.2,194.42
ORD-11120,2025-12-03,West,Home Office,Technology,Printer,9,3311.44,0.15,476.64
ORD-11121,2025-10-10,East,Consumer,Technology,Laptop,6,1833.02,0.0,464.45
ORD-11122,2025-09-19,West,Corporate,Technology,Mouse,7,3980.1,0.1,1240.7
ORD-11123,2025-09-13,West,Corporate,Office Supplies,Paper,9,1015.63,0.05,307.6
ORD-11124,2025-05-24,North,Consumer,Furniture,Table,9,3994.26,0.1,1302.79
ORD-11125,2025-05-08,West,Consumer,Office Supplies,Binder,4,3330.08,0.05,344.64
ORD-11126,2024-01-30,North,Corporate,Furniture,Chair,7,843.16,0.1,219.13
ORD-11127,2024-05-06,West,Home Office,Technology,Printer,8,3344.11,0.2,124.18
ORD-11128,2025-09-07,South,Home Office,Furniture,Cabinet,7,370.1,0.1,112.16
ORD-11129,2024-08-26,Central,Corporate,Furniture,Bookshelf,5,1156.58,0.0,88.25
ORD-11130,2024-04-28,Central,Consumer,Technology,Printer,6,2885.55,0.05,941.33
ORD-11131,2025-08-27,East,Consumer,Furniture,Chair,7,2701.24,0.15,313.05
ORD-11132,2025-09-08,Central,Home Office,Office Supplies,Binder,7,2974.34,0.0,156.92
ORD-11133,2024-08-12,South,Corporate,Office Supplies,Pen Set,3,2524.17,0.15,505.94
ORD-11134,2024-11-12,Central,Corporate,Technology,Laptop,5,2536.77,0.0,885.47
ORD-11135,2024-08-08,West,Home Office,Furniture,Table,1,2500.38,0.15,785.98
ORD-11136,2024-08-18,South,Home Office,Office Supplies,Binder,3,3517.02,0.0,1079.84
ORD-11137,2024-06-12,East,Home Office,Furniture,Bookshelf,7,4955.76,0.2,551.19
ORD-11138,2025-02-04,East,Corporate,Furniture,Bookshelf,5,405.52,0.1,96.88
ORD-11139,2024-05-14,West,Consumer,Technology,Mouse,1,1650.92,0.2,437.4
ORD-11140,2024-06-16,West,Home Office,Furniture,Cabinet,8,2906.93,0.15,311.98
ORD-11141,2024-07-19,South,Home Office,Technology,Monitor,6,3689.83,0.0,988.09
ORD-11142,2025-03-13,South,Corporate,Furniture,Chair,1,3413.25,0.05,234.88
ORD-11143,2025-06-11,North,Consumer,Office Supplies,Binder,7,3267.98,0.2,983.39
ORD-11144,2024-05-01,South,Consumer,Furniture,Bookshelf,5,1242.23,0.15,281.23
ORD-11145,2025-10-27,North,Corporate,Technology,Keyboard,6,1941.4,0.15,45.59
ORD-11146,2025-10-18,North,Corporate,Technology,Laptop,4,3360.52,0.2,56.82
ORD-11147,2025-12-11,West,Corporate,Furniture,Table,3,3739.53,0.2,468.14
ORD-11148,2024-05-08,East,Home Office,Furniture,Bookshelf,9,542.23,0.0,57.19
ORD-11149,2025-07-03,West,Home Office,Furniture,Chair,8,3928.2,0.2,114.62
ORD-11150,2025-11-05,North,Consumer,Furniture,Table,10,4493.13,0.05,1116.83
ORD-11151,2024-05-05,West,Corporate,Technology,Mouse,4,243.76,0.2,50.16
ORD-11152,2024-03-27,East,Consumer,Technology,Mouse,5,4900.65,0.2,583.51
ORD-11153,2024-01-01,West,Home Office,Furniture,Desk,9,1279.27,0.0,411.14
ORD-11154,2025-08-13,West,Consumer,Office Supplies,Envelope,9,2477.69,0.1,751.32
ORD-11155,2024-08-02,Central,Home Office,Office Supplies,Envelope,4,3455.26,0.0,210.84
ORD-11156,2025-09-08,South,Consumer,Technology,Printer,6,2782.75,0.2,259.4
ORD-11157,2025-07-17,West,Consumer,Furniture,Table,3,1312.09,0.15,183.72
ORD-11158,2024-05-26,West,Home Office,Technology,Printer,5,2702.73,0.0,942.19
ORD-11159,2025-11-04,East,Home Office,Furniture,Desk,10,3256.47,0.2,192.83
ORD-11160,2024-01-27,West,Corporate,Technology,Printer,2,4821.89,0.05,583.63
ORD-11161,2024-03-08,Central,Corporate,Furniture,Chair,6,1680.32,0.0,542.36
ORD-11162,2024-01-11,South,Corporate,Office Supplies,Binder,7,534.84,0.05,174.11
ORD-11163,2024-11-09,Central,Home Office,Technology,Monitor,2,2964.69,0.15,529.75
ORD-11164,2024-10-04,East,Home Office,Furniture,Table,3,3056.96,0.0,444.48
ORD-11165,2025-11-25,East,Home Office,Office Supplies,Binder,9,4841.6,0.2,912.09
ORD-11166,2024-09-22,Central,Consumer,Office Supplies,Notebook,3,97.01,0.2,20.11
ORD-11167,2024-09-30,Central,Home Office,Technology,Keyboard,4,311.68,0.1,72.77
ORD-11168,2024-12-28,South,Corporate,Office Supplies,Notebook,5,4002.42,0.2,371.21
ORD-11169,2025-10-12,South,Corporate,Office Supplies,Envelope,7,4296.71,0.1,1122.19
ORD-11170,2024-09-02,North,Home Office,Technology,Laptop,10,4727.09,0.05,270.5
ORD-11171,2024-01-11,Central,Corporate,Furniture,Cabinet,9,4812.72,0.15,1442.53
ORD-11172,2025-12-02,West,Home Office,Technology,Keyboard,2,4989.87,0.2,656.87
ORD-11173,2025-03-11,North,Home Office,Furniture,Desk,4,3527.83,0.1,1158.07
ORD-11174,2025-09-13,Central,Consumer,Furniture,Table,9,2270.83,0.05,706.55
ORD-11175,2025-06-10,East,Consumer,Technology,Laptop,7,1798.79,0.0,357.33
ORD-11176,2025-11-26,North,Corporate,Technology,Printer,2,1286.34,0.2,124.8
ORD-11177,2024-01-03,East,Consumer,Office Supplies,Pen Set,7,3703.23,0.2,278.63
ORD-11178,2025-09-24,North,Corporate,Office Supplies,Envelope,6,4249.34,0.0,219.98
ORD-11179,2024-04-19,East,Corporate,Office Supplies,Pen Set,7,75.51,0.05,11.05
ORD-11180,2024-03-27,West,Consumer,Technology,Keyboard,7,2669.03,0.05,205.92
ORD-11181,2024-09-13,South,Home Office,Office Supplies,Paper,6,1169.17,0.15,128.36
ORD-11182,2024-04-21,Central,Corporate,Office Supplies,Binder,3,4947.38,0.15,306.55
ORD-11183,2025-12-27,North,Corporate,Furniture,Bookshelf,5,1032.4,0.05,53.76
ORD-11184,2024-06-13,East,Consumer,Office Supplies,Notebook,5,3347.71,0.15,186.26
ORD-11185,2024-05-10,West,Home Office,Office Supplies,Envelope,9,1658.19,0.15,394.31
ORD-11186,2024-04-20,South,Consumer,Furniture,Bookshelf,3,3973.93,0.05,569.21
ORD-11187,2024-12-16,North,Home Office,Technology,Monitor,1,2176.84,0.2,305.41
ORD-11188,2025-03-15,West,Consumer,Office Supplies,Pen Set,9,1276.35,0.05,122.6
ORD-11189,2024-09-10,East,Home Office,Office Supplies,Paper,4,3348.34,0.15,542.99
ORD-11190,2024-07-12,Central,Consumer,Technology,Mouse,3,4963.13,0.2,391.17
ORD-11191,2024-07-15,North,Corporate,Technology,Keyboard,1,4649.04,0.15,952.78
ORD-11192,2025-06-21,West,Corporate,Technology,Laptop,4,1566.91,0.05,220.7
ORD-11193,2025-10-21,Central,Corporate,Office Supplies,Paper,5,305.69,0.0,48.63
ORD-11194,2024-02-18,South,Corporate,Office Supplies,Notebook,1,949.67,0.0,235.64
ORD-11195,2024-10-13,East,Corporate,Office Supplies,Binder,7,4546.99,0.0,479.49
ORD-11196,2024-04-24,East,Corporate,Office Supplies,Pen Set,9,529.59,0.0,148.89
ORD-11197,2025-01-05,East,Home Office,Technology,Printer,9,3727.51,0.2,713.5
ORD-11198,2025-01-28,South,Home Office,Technology,Printer,3,481.79,0.0,115.08
ORD-11199,2025-11-01,North,Home Office,Furniture,Chair,8,4096.18,0.05,1301.15
ORD-11200,2024-11-04,Central,Corporate,Technology,Mouse,9,3640.49,0.05,932.81
ORD-11201,2025-07-17,South,Corporate,Technology,Monitor,6,3572.44,0.2,994.83
ORD-11202,2025-05-09,West,Consumer,Office Supplies,Paper,1,2124.07,0.2,127.62
ORD-11203,2025-08-02,East,Consumer,Office Supplies,Binder,7,350.93,0.05,66.15
ORD-11204,2025-03-24,North,Consumer,Furniture,Table,9,3766.1,0.15,955.88
ORD-11205,2024-07-07,East,Consumer,Office Supplies,Envelope,4,67.82,0.2,12.73
ORD-11206,2025-12-25,West,Home Office,Technology,Mouse,5,3616.87,0.1,1033.49
ORD-11207,2024-06-24,Central,Consumer,Office Supplies,Pen Set,4,1158.45,0.2,113.01
ORD-11208,2024-10-03,East,Consumer,Furniture,Desk,4,4373.25,0.0,1516.91
ORD-11209,2025-10-26,North,Consumer,Technology,Mouse,6,1769.94,0.2,190.04
ORD-11210,2024-05-16,East,Home Office,Furniture,Table,5,2071.3,0.2,222.44
ORD-11211,2024-10-13,East,Consumer,Technology,Laptop,9,924.84,0.0,228.62
ORD-11212,2024-09-20,West,Home Office,Furniture,Chair,9,4356.63,0.2,313.01
ORD-11213,2024-07-27,East,Corporate,Office Supplies,Binder,3,2929.24,0.15,450.57
ORD-11214,2025-05-05,East,Consumer,Furniture,Bookshelf,8,513.77,0.05,49.07
ORD-11215,2024-07-03,Central,Corporate,Technology,Monitor,5,3255.44,0.0,321.88
ORD-11216,2024-03-12,Central,Consumer,Technology,Keyboard,4,760.44,0.15,119.01
ORD-11217,2025-06-23,North,Home Office,Furniture,Bookshelf,10,729.59,0.0,58.31
ORD-11218,2025-10-21,North,Consumer,Office Supplies,Paper,4,4676.65,0.05,1267.54
ORD-11219,2024-01-10,Central,Consumer,Office Supplies,Binder,9,4790.21,0.0,1297.38
ORD-11220,2025-05-06,South,Consumer,Office Supplies,Paper,3,3810.38,0.15,427.58
ORD-11221,2025-07-10,South,Consumer,Office Supplies,Binder,2,3475.6,0.2,56.87
ORD-11222,2024-04-15,Central,Corporate,Technology,Laptop,3,2582.13,0.15,52.58
ORD-11223,2025-01-29,South,Corporate,Technology,Laptop,4,779.51,0.1,238.93
ORD-11224,2024-06-22,North,Corporate,Furniture,Bookshelf,2,4954.3,0.05,1619.76
ORD-11225,2024-12-07,North,Home Office,Office Supplies,Pen Set,1,635.84,0.0,147.1
ORD-11226,2025-09-06,Central,Corporate,Technology,Keyboard,3,947.76,0.15,272.89
ORD-11227,2024-12-22,Central,Corporate,Furniture,Cabinet,8,4383.24,0.1,1001.66
ORD-11228,2025-11-02,North,Consumer,Office Supplies,Paper,7,775.62,0.05,134.96
ORD-11229,2025-03-13,North,Home Office,Office Supplies,Paper,3,4799.95,0.1,274.24
ORD-11230,2024-11-22,West,Corporate,Technology,Monitor,7,2496.32,0.15,500.57
ORD-11231,2024-09-08,South,Home Office,Furniture,Cabinet,8,1946.77,0.2,334.11
ORD-11232,2025-01-28,Central,Consumer,Office Supplies,Envelope,9,463.91,0.15,89.7
ORD-11233,2025-01-05,North,Consumer,Furniture,Desk,6,64.19,0.0,13.96
ORD-11234,2025-01-04,North,Corporate,Technology,Laptop,5,4251.32,0.05,757.23
ORD-11235,2024-08-17,South,Consumer,Furniture,Bookshelf,2,326.54,0.05,107.31
ORD-11236,2024-01-27,West,Home Office,Furniture,Desk,6,3495.81,0.15,126.64
ORD-11237,2025-08-31,North,Corporate,Technology,Mouse,3,4358.86,0.0,695.56
ORD-11238,2025-08-05,North,Consumer,Technology,Monitor,3,4163.79,0.15,1039.39
ORD-11239,2024-11-02,Central,Home Office,Office Supplies,Binder,8,2377.41,0.1,628.63
ORD-11240,2024-06-08,East,Consumer,Furniture,Chair,10,347.0,0.0,95.54
ORD-11241,2025-03-09,North,Corporate,Furniture,Desk,9,3415.52,0.15,797.26
ORD-11242,2025-12-27,Central,Corporate,Office Supplies,Envelope,5,1175.21,0.05,390.1
ORD-11243,2024-08-04,South,Home Office,Furniture,Bookshelf,4,2031.99,0.0,340.74
ORD-11244,2025-12-10,Central,Consumer,Furniture,Table,7,2368.76,0.1,658.93
ORD-11245,2025-03-10,East,Home Office,Technology,Laptop,2,1013.92,0.0,74.36
ORD-11246,2024-10-15,North,Consumer,Furniture,Cabinet,2,855.66,0.0,97.18
ORD-11247,2024-07-25,South,Home Office,Technology,Printer,4,3210.03,0.0,419.71
ORD-11248,2025-05-10,North,Home Office,Furniture,Table,2,276.12,0.1,86.44
ORD-11249,2025-05-27,East,Corporate,Technology,Printer,6,1014.67,0.15,316.73
ORD-11250,2025-05-30,East,Corporate,Furniture,Chair,1,549.96,0.05,118.88
ORD-11251,2024-10-24,Central,Consumer,Office Supplies,Notebook,2,848.05,0.15,242.17
ORD-11252,2025-10-31,South,Home Office,Technology,Monitor,9,747.27,0.05,145.64
ORD-11253,2025-04-03,Central,Corporate,Furniture,Table,5,3937.49,0.1,543.75
ORD-11254,2024-08-01,West,Consumer,Office Supplies,Paper,2,4985.2,0.2,1482.62
ORD-11255,2024-05-26,North,Consumer,Furniture,Bookshelf,9,3843.27,0.1,1115.55
ORD-11256,2024-11-17,North,Corporate,Technology,Keyboard,3,890.1,0.1,44.9
ORD-11257,2024-03-13,East,Consumer,Furniture,Cabinet,5,936.97,0.15,295.94
ORD-11258,2025-08-05,South,Consumer,Office Supplies,Notebook,5,2466.88,0.1,370.73
ORD-11259,2025-06-08,West,Corporate,Furniture,Desk,6,4231.94,0.1,232.96
ORD-11260,2025-11-29,West,Corporate,Office Supplies,Envelope,4,261.24,0.0,67.9
ORD-11261,2024-10-24,South,Consumer,Furniture,Chair,7,1910.32,0.2,508.43
ORD-11262,2024-04-05,West,Home Office,Technology,Keyboard,9,1777.24,0.15,515.47
ORD-11263,2024-04-20,North,Consumer,Office Supplies,Paper,7,4591.43,0.15,366.59
ORD-11264,2025-09-10,East,Corporate,Office Supplies,Paper,2,2457.16,0.15,254.35
ORD-11265,2024-05-29,South,Corporate,Technology,Mouse,10,3219.07,0.1,126.82
ORD-11266,2025-03-16,North,Corporate,Furniture,Bookshelf,1,4893.88,0.05,506.26
ORD-11267,2025-10-12,East,Corporate,Technology,Keyboard,2,921.72,0.05,112.61
ORD-11268,2025-06-21,West,Corporate,Technology,Printer,3,1109.82,0.1,309.82
ORD-11269,2024-06-17,East,Corporate,Technology,Keyboard,8,1033.1,0.15,168.03
ORD-11270,2025-12-10,West,Corporate,Furniture,Desk,9,2873.07,0.0,818.6
ORD-11271,2025-11-14,North,Home Office,Furniture,Desk,6,2913.52,0.05,696.97
ORD-11272,2025-04-14,North,Consumer,Furniture,Cabinet,6,4672.41,0.15,252.69
ORD-11273,2024-01-04,East,Home Office,Furniture,Bookshelf,8,4941.78,0.05,1144.89
ORD-11274,2024-07-11,North,Consumer,Furniture,Chair,3,2129.87,0.2,405.28
ORD-11275,2025-11-26,South,Consumer,Technology,Printer,6,2905.34,0.0,854.56
ORD-11276,2024-05-07,East,Home Office,Technology,Printer,7,3511.62,0.15,502.57
ORD-11277,2024-12-09,West,Home Office,Office Supplies,Envelope,8,611.23,0.05,103.0
ORD-11278,2025-07-09,Central,Consumer,Technology,Mouse,7,2207.59,0.1,486.18
ORD-11279,2024-04-16,North,Consumer,Furniture,Table,10,493.71,0.0,162.8
ORD-11280,2024-04-12,Central,Home Office,Technology,Keyboard,10,3185.95,0.2,802.1
ORD-11281,2024-08-16,West,Consumer,Furniture,Cabinet,7,3895.56,0.2,172.77
ORD-11282,2025-02-26,East,Corporate,Office Supplies,Paper,1,4544.57,0.15,1371.94
ORD-11283,2025-11-05,East,Corporate,Technology,Mouse,4,1359.27,0.15,28.88
ORD-11284,2024-06-06,North,Consumer,Office Supplies,Paper,10,3963.03,0.2,417.07
ORD-11285,2025-07-23,West,Consumer,Technology,Mouse,10,4868.78,0.05,1136.03
ORD-11286,2025-10-13,West,Consumer,Technology,Mouse,7,1982.54,0.05,617.07
ORD-11287,2024-04-11,West,Consumer,Furniture,Desk,9,3564.62,0.05,269.17
ORD-11288,2024-06-11,East,Home Office,Furniture,Bookshelf,2,4746.07,0.05,322.64
ORD-11289,2024-01-29,Central,Consumer,Office Supplies,Paper,2,3109.59,0.2,564.51
ORD-11290,2025-10-08,West,Home Office,Technology,Monitor,4,3899.07,0.05,919.23
ORD-11291,2024-09-08,South,Home Office,Technology,Printer,5,3645.25,0.15,793.85
ORD-11292,2024-01-24,South,Home Office,Office Supplies,Paper,2,3210.01,0.2,138.93
ORD-11293,2024-10-16,North,Consumer,Furniture,Chair,2,1346.87,0.05,85.14
ORD-11294,2025-05-17,West,Consumer,Office Supplies,Binder,2,3987.44,0.15,661.74
ORD-11295,2025-03-05,South,Home Office,Furniture,Chair,8,1907.51,0.1,519.92
ORD-11296,2025-11-06,North,Consumer,Technology,Printer,1,2858.1,0.2,129.08
ORD-11297,2025-09-06,West,Home Office,Office Supplies,Pen Set,9,2755.09,0.05,723.24
ORD-11298,2025-07-02,Central,Consumer,Technology,Monitor,3,164.04,0.2,12.29
ORD-11299,2024-12-01,South,Consumer,Office Supplies,Paper,3,735.9,0.0,95.87
ORD-11300,2025-12-26,North,Corporate,Office Supplies,Binder,8,2779.91,0.1,704.87
ORD-11301,2024-07-16,Central,Corporate,Office Supplies,Notebook,5,1287.96,0.05,423.17
ORD-11302,2024-06-18,Central,Corporate,Technology,Mouse,7,3980.79,0.15,1133.96
ORD-11303,2025-09-29,East,Corporate,Office Supplies,Envelope,7,582.42,0.15,46.54
ORD-11304,2024-06-20,North,Corporate,Office Supplies,Pen Set,5,4452.78,0.2,828.49
ORD-11305,2025-02-11,Central,Corporate,Office Supplies,Envelope,6,198.2,0.05,33.46
ORD-11306,2024-08-08,South,Consumer,Technology,Printer,3,3301.93,0.1,871.23
ORD-11307,2024-01-12,East,Home Office,Technology,Laptop,8,3598.17,0.05,756.48
ORD-11308,2025-01-29,Central,Consumer,Office Supplies,Binder,9,1453.89,0.05,153.01
ORD-11309,2024-03-17,Central,Home Office,Furniture,Cabinet,7,2891.04,0.15,333.44
ORD-11310,2025-05-20,South,Consumer,Office Supplies,Binder,7,2518.32,0.1,165.65
ORD-11311,2025-08-28,Central,Corporate,Office Supplies,Binder,1,1945.14,0.2,185.78
ORD-11312,2024-10-18,North,Corporate,Furniture,Table,1,698.74,0.15,201.76
ORD-11313,2024-01-17,East,Home Office,Furniture,Chair,7,393.8,0.0,105.14
ORD-11314,2024-03-22,East,Corporate,Office Supplies,Pen Set,8,2804.43,0.1,599.3
ORD-11315,2025-10-18,West,Corporate,Office Supplies,Pen Set,6,4837.41,0.0,1602.69
ORD-11316,2024-01-11,South,Consumer,Technology,Laptop,7,736.74,0.1,72.13
ORD-11317,2024-01-06,East,Home Office,Technology,Monitor,5,4673.85,0.0,1472.24
ORD-11318,2024-03-17,North,Corporate,Technology,Laptop,7,1355.45,0.2,123.31
ORD-11319,2024-05-02,Central,Corporate,Technology,Monitor,10,675.13,0.05,206.82
ORD-11320,2025-06-24,North,Home Office,Office Supplies,Notebook,8,1240.59,0.15,388.19
