order_id,order_date,region,segment,category,product_name,quantity,sales,discount,profit
ORD-11109,2024-08-02,East,"Home Office","Office Supplies",Binder,5,4653.58,0.15,102.03
ORD-11110,2024-03-12,North,Consumer,Technology,Keyboard,9,3880.03,0.15,562.81
ORD-11111,2025-01-18,South,Consumer,"Office Supplies",Notebook,4,972.68,0.05,180.86
ORD-11112,2024-08-05,West,"Home Office",Furniture,Chair,3,968.91,0.00,283.65
ORD-11113,2025-10-03,West,Corporate,Technology,Printer,3,4569.21,0.00,337.86
ORD-11114,2024-03-06,North,Corporate,Technology,Keyboard,4,1743.65,0.20,267.42
ORD-11115,2024-09-29,North,Consumer,Furniture,Chair,10,3771.40,0.00,1081.49
ORD-11116,2024-01-08,South,"Home Office",Technology,Laptop,5,1909.55,0.20,553.08
ORD-11117,2024-12-10,Central,Corporate,"Office Supplies","Pen Set",6,1885.39,0.10,518.58
ORD-11118,2024-02-28,West,"Home Office","Office Supplies",Notebook,2,4877.76,0.10,150.85
ORD-11119,2025-09-08,South,Consumer,Furniture,Bookshelf,5,658.33,0.20,194.42
ORD-11120,2025-12-03,West,"Home Office",Technology,Printer,9,3311.44,0.15,476.64
ORD-11121,2025-10-10,East,Consumer,Technology,Laptop,6,1833.02,0.00,464.45
ORD-11122,2025-09-19,West,Corporate,Technology,Mouse,7,3980.10,0.10,1240.70
ORD-11123,2025-09-13,West,Corporate,"Office Supplies",Paper,9,1015.63,0.05,307.60
ORD-11124,2025-05-24,North,Consumer,Furniture,Table,9,3994.26,0.10,1302.79
ORD-11125,2025-05-08,West,Consumer,"Office Supplies",Binder,4,3330.08,0.05,344.64
ORD-11126,2024-01-30,North,Corporate,Furniture,Chair,7,843.16,0.10,219.13
ORD-11127,2024-05-06,West,"Home Office",Technology,Printer,8,3344.11,0.20,124.18
ORD-11128,2025-09-07,South,"Home Office",Furniture,Cabinet,7,370.10,0.10,112.16
ORD-11129,2024-08-26,Central,Corporate,Furniture,Bookshelf,5,1156.58,0.00,88.25
ORD-11130,2024-04-28,Central,Consumer,Technology,Printer,6,2885.55,0.05,941.33
ORD-11131,2025-08-27,East,Consumer,Furniture,Chair,7,2701.24,0.15,313.05
ORD-11132,2025-09-08,Central,"Home Office","Office Supplies",Binder,7,2974.34,0.00,156.92
ORD-11133,2024-08-12,South,Corporate,"Office Supplies","Pen Set",3,2524.17,0.15,505.94
ORD-11134,2024-11-12,Central,Corporate,Technology,Laptop,5,2536.77,0.00,885.47
ORD-11135,2024-08-08,West,"Home Office",Furniture,Table,1,2500.38,0.15,785.98
ORD-11136,2024-08-18,South,"Home Office","Office Supplies",Binder,3,3517.02,0.00,1079.84
ORD-11137,2024-06-12,East,"Home Office",Furniture,Bookshelf,7,4955.76,0.20,551.19
ORD-11138,2025-02-04,East,Corporate,Furniture,Bookshelf,5,405.52,0.10,96.88
ORD-11139,2024-05-14,West,Consumer,Technology,Mouse,1,1650.92,0.20,437.40
ORD-11140,2024-06-16,West,"Home Office",Furniture,Cabinet,8,2906.93,0.15,311.98
ORD-11141,2024-07-19,South,"Home Office",Technology,Monitor,6,3689.83,0.00,988.09
ORD-11142,2025-03-13,South,Corporate,Furniture,Chair,1,3413.25,0.05,234.88
ORD-11143,2025-06-11,North,Consumer,"Office Supplies",Binder,7,3267.98,0.20,983.39
ORD-11144,2024-05-01,South,Consumer,Furniture,Bookshelf,5,1242.23,0.15,281.23
ORD-11145,2025-10-27,North,Corporate,Technology,Keyboard,6,1941.40,0.15,45.59
ORD-11146,2025-10-18,North,Corporate,Technology,Laptop,4,3360.52,0.20,56.82
ORD-11147,2025-12-11,West,Corporate,Furniture,Table,3,3739.53,0.20,468.14
ORD-11148,2024-05-08,East,"Home Office",Furniture,Bookshelf,9,542.23,0.00,57.19
ORD-11149,2025-07-03,West,"Home Office",Furniture,Chair,8,3928.20,0.20,114.62
ORD-11150,2025-11-05,North,Consumer,Furniture,Table,10,4493.13,0.05,1116.83
ORD-11151,2024-05-05,West,Corporate,Technology,Mouse,4,243.76,0.20,50.16
ORD-11152,2024-03-27,East,Consumer,Technology,Mouse,5,4900.65,0.20,583.51
ORD-11153,2024-01-01,West,"Home Office",Furniture,Desk,9,1279.27,0.00,411.14
ORD-11154,2025-08-13,West,Consumer,"Office Supplies",Envelope,9,2477.69,0.10,751.32
ORD-11155,2024-08-02,Central,"Home Office","Office Supplies",Envelope,4,3455.26,0.00,210.84
ORD-11156,2025-09-08,South,Consumer,Technology,Printer,6,2782.75,0.20,259.40
ORD-11157,2025-07-17,West,Consumer,Furniture,Table,3,1312.09,0.15,183.72
ORD-11158,2024-05-26,West,"Home Office",Technology,Printer,5,2702.73,0.00,942.19
ORD-11159,2025-11-04,East,"Home Office",Furniture,Desk,10,3256.47,0.20,192.83
ORD-11160,2024-01-27,West,Corporate,Technology,Printer,2,4821.89,0.05,583.63
ORD-11161,2024-03-08,Central,Corporate,Furniture,Chair,6,1680.32,0.00,542.36
ORD-11162,2024-01-11,South,Corporate,"Office Supplies",Binder,7,534.84,0.05,174.11
ORD-11163,2024-11-09,Central,"Home Office",Technology,Monitor,2,2964.69,0.15,529.75
ORD-11164,2024-10-04,East,"Home Office",Furniture,Table,3,3056.96,0.00,444.48
ORD-11165,2025-11-25,East,"Home Office","Office Supplies",Binder,9,4841.60,0.20,912.09
ORD-11166,2024-09-22,Central,Consumer,"Office Supplies",Notebook,3,97.01,0.20,20.11
ORD-11167,2024-09-30,Central,"Home Office",Technology,Keyboard,4,311.68,0.10,72.77
ORD-11168,2024-12-28,South,Corporate,"Office Supplies",Notebook,5,4002.42,0.20,371.21
ORD-11169,2025-10-12,South,Corporate,"Office Supplies",Envelope,7,4296.71,0.10,1122.19
ORD-11170,2024-09-02,North,"Home Office",Technology,Laptop,10,4727.09,0.05,270.50
ORD-11171,2024-01-11,Central,Corporate,Furniture,Cabinet,9,4812.72,0.15,1442.53
ORD-11172,2025-12-02,West,"Home Office",Technology,Keyboard,2,4989.87,0.20,656.87
ORD-11173,2025-03-11,North,"Home Office",Furniture,Desk,4,3527.83,0.10,1158.07
ORD-11174,2025-09-13,Central,Consumer,Furniture,Table,9,2270.83,0.05,706.55
ORD-11175,2025-06-10,East,Consumer,Technology,Laptop,7,1798.79,0.00,357.33
ORD-11176,2025-11-26,North,Corporate,Technology,Printer,2,1286.34,0.20,124.80
ORD-11177,2024-01-03,East,Consumer,"Office Supplies","Pen Set",7,3703.23,0.20,278.63
ORD-11178,2025-09-24,North,Corporate,"Office Supplies",Envelope,6,4249.34,0.00,219.98
ORD-11179,2024-04-19,East,Corporate,"Office Supplies","Pen Set",7,75.51,0.05,11.05
ORD-11180,2024-03-27,West,Consumer,Technology,Keyboard,7,2669.03,0.05,205.92
ORD-11181,2024-09-13,South,"Home Office","Office Supplies",Paper,6,1169.17,0.15,128.36
ORD-11182,2024-04-21,Central,Corporate,"Office Supplies",Binder,3,4947.38,0.15,306.55
ORD-11183,2025-12-27,North,Corporate,Furniture,Bookshelf,5,1032.40,0.05,53.76
ORD-11184,2024-06-13,East,Consumer,"Office Supplies",Notebook,5,3347.71,0.15,186.26
ORD-11185,2024-05-10,West,"Home Office","Office Supplies",Envelope,9,1658.19,0.15,394.31
ORD-11186,2024-04-20,South,Consumer,Furniture,Bookshelf,3,3973.93,0.05,569.21
ORD-11187,2024-12-16,North,"Home Office",Technology,Monitor,1,2176.84,0.20,305.41
ORD-11188,2025-03-15,West,Consumer,"Office Supplies","Pen Set",9,1276.35,0.05,122.60
ORD-11189,2024-09-10,East,"Home Office","Office Supplies",Paper,4,3348.34,0.15,542.99
ORD-11190,2024-07-12,Central,Consumer,Technology,Mouse,3,4963.13,0.20,391.17
ORD-11191,2024-07-15,North,Corporate,Technology,Keyboard,1,4649.04,0.15,952.78
ORD-11192,2025-06-21,West,Corporate,Technology,Laptop,4,1566.91,0.05,220.70
ORD-11193,2025-10-21,Central,Corporate,"Office Supplies",Paper,5,305.69,0.00,48.63
ORD-11194,2024-02-18,South,Corporate,"Office Supplies",Notebook,1,949.67,0.00,235.64
ORD-11195,2024-10-13,East,Corporate,"Office Supplies",Binder,7,4546.99,0.00,479.49
ORD-11196,2024-04-24,East,Corporate,"Office Supplies","Pen Set",9,529.59,0.00,148.89
ORD-11197,2025-01-05,East,"Home Office",Technology,Printer,9,3727.51,0.20,713.50
ORD-11198,2025-01-28,South,"Home Office",Technology,Printer,3,481.79,0.00,115.08
ORD-11199,2025-11-01,North,"Home Office",Furniture,Chair,8,4096.18,0.05,1301.15
ORD-11200,2024-11-04,Central,Corporate,Technology,Mouse,9,3640.49,0.05,932.81
ORD-11201,2025-07-17,South,Corporate,Technology,Monitor,6,3572.44,0.20,994.83
ORD-11202,2025-05-09,West,Consumer,"Office Supplies",Paper,1,2124.07,0.20,127.62
ORD-11203,2025-08-02,East,Consumer,"Office Supplies",Binder,7,350.93,0.05,66.15
ORD-11204,2025-03-24,North,Consumer,Furniture,Table,9,3766.10,0.15,955.88
ORD-11205,2024-07-07,East,Consumer,"Office Supplies",Envelope,4,67.82,0.20,12.73
ORD-11206,2025-12-25,West,"Home Office",Technology,Mouse,5,3616.87,0.10,1033.49
ORD-11207,2024-06-24,Central,Consumer,"Office Supplies","Pen Set",4,1158.45,0.20,113.01
ORD-11208,2024-10-03,East,Consumer,Furniture,Desk,4,4373.25,0.00,1516.91
ORD-11209,2025-10-26,North,Consumer,Technology,Mouse,6,1769.94,0.20,190.04
ORD-11210,2024-05-16,East,"Home Office",Furniture,Table,5,2071.30,0.20,222.44
ORD-11211,2024-10-13,East,Consumer,Technology,Laptop,9,924.84,0.00,228.62
ORD-11212,2024-09-20,West,"Home Office",Furniture,Chair,9,4356.63,0.20,313.01
ORD-11213,2024-07-27,East,Corporate,"Office Supplies",Binder,3,2929.24,0.15,450.57
ORD-11214,2025-05-05,East,Consumer,Furniture,Bookshelf,8,513.77,0.05,49.07
ORD-11215,2024-07-03,Central,Corporate,Technology,Monitor,5,3255.44,0.00,321.88
ORD-11216,2024-03-12,Central,Consumer,Technology,Keyboard,4,760.44,0.15,119.01
ORD-11217,2025-06-23,North,"Home Office",Furniture,Bookshelf,10,729.59,0.00,58.31
ORD-11218,2025-10-21,North,Consumer,"Office Supplies",Paper,4,4676.65,0.05,1267.54
ORD-11219,2024-01-10,Central,Consumer,"Office Supplies",Binder,9,4790.21,0.00,1297.38
ORD-11220,2025-05-06,South,Consumer,"Office Supplies",Paper,3,3810.38,0.15,427.58
ORD-11221,2025-07-10,South,Consumer,"Office Supplies",Binder,2,3475.60,0.20,56.87
ORD-11222,2024-04-15,Central,Corporate,Technology,Laptop,3,2582.13,0.15,52.58
ORD-11223,2025-01-29,South,Corporate,Technology,Laptop,4,779.51,0.10,238.93
ORD-11224,2024-06-22,North,Corporate,Furniture,Bookshelf,2,4954.30,0.05,1619.76
ORD-11225,2024-12-07,North,"Home Office","Office Supplies","Pen Set",1,635.84,0.00,147.10
ORD-11226,2025-09-06,Central,Corporate,Technology,Keyboard,3,947.76,0.15,272.89
ORD-11227,2024-12-22,Central,Corporate,Furniture,Cabinet,8,4383.24,0.10,1001.66
ORD-11228,2025-11-02,North,Consumer,"Office Supplies",Paper,7,775.62,0.05,134.96
ORD-11229,2025-03-13,North,"Home Office","Office Supplies",Paper,3,4799.95,0.10,274.24
ORD-11230,2024-11-22,West,Corporate,Technology,Monitor,7,2496.32,0.15,500.57
ORD-11231,2024-09-08,South,"Home Office",Furniture,Cabinet,8,1946.77,0.20,334.11
ORD-11232,2025-01-28,Central,Consumer,"Office Supplies",Envelope,9,463.91,0.15,89.70
ORD-11233,2025-01-05,North,Consumer,Furniture,Desk,6,64.19,0.00,13.96
ORD-11234,2025-01-04,North,Corporate,Technology,Laptop,5,4251.32,0.05,757.23
ORD-11235,2024-08-17,South,Consumer,Furniture,Bookshelf,2,326.54,0.05,107.31
ORD-11236,2024-01-27,West,"Home Office",Furniture,Desk,6,3495.81,0.15,126.64
ORD-11237,2025-08-31,North,Corporate,Technology,Mouse,3,4358.86,0.00,695.56
ORD-11238,2025-08-05,North,Consumer,Technology,Monitor,3,4163.79,0.15,1039.39
ORD-11239,2024-11-02,Central,"Home Office","Office Supplies",Binder,8,2377.41,0.10,628.63
ORD-11240,2024-06-08,East,Consumer,Furniture,Chair,10,347.00,0.00,95.54
ORD-11241,2025-03-09,North,Corporate,Furniture,Desk,9,3415.52,0.15,797.26
ORD-11242,2025-12-27,Central,Corporate,"Office Supplies",Envelope,5,1175.21,0.05,390.10
ORD-11243,2024-08-04,South,"Home Office",Furniture,Bookshelf,4,2031.99,0.00,340.74
ORD-11244,2025-12-10,Central,Consumer,Furniture,Table,7,2368.76,0.10,658.93
ORD-11245,2025-03-10,East,"Home Office",Technology,Laptop,2,1013.92,0.00,74.36
ORD-11246,2024-10-15,North,Consumer,Furniture,Cabinet,2,855.66,0.00,97.18
ORD-11247,2024-07-25,South,"Home Office",Technology,Printer,4,3210.03,0.00,419.71
ORD-11248,2025-05-10,North,"Home Office",Furniture,Table,2,276.12,0.10,86.44
ORD-11249,2025-05-27,East,Corporate,Technology,Printer,6,1014.67,0.15,316.73
ORD-11250,2025-05-30,East,Corporate,Furniture,Chair,1,549.96,0.05,118.88
ORD-11251,2024-10-24,Central,Consumer,"Office Supplies",Notebook,2,848.05,0.15,242.17
ORD-11252,2025-10-31,South,"Home Office",Technology,Monitor,9,747.27,0.05,145.64
ORD-11253,2025-04-03,Central,Corporate,Furniture,Table,5,3937.49,0.10,543.75
ORD-11254,2024-08-01,West,Consumer,"Office Supplies",Paper,2,4985.20,0.20,1482.62
ORD-11255,2024-05-26,North,Consumer,Furniture,Bookshelf,9,3843.27,0.10,1115.55
ORD-11256,2024-11-17,North,Corporate,Technology,Keyboard,3,890.10,0.10,44.90
ORD-11257,2024-03-13,East,Consumer,Furniture,Cabinet,5,936.97,0.15,295.94
ORD-11258,2025-08-05,South,Consumer,"Office Supplies",Notebook,5,2466.88,0.10,370.73
ORD-11259,2025-06-08,West,Corporate,Furniture,Desk,6,4231.94,0.10,232.96
ORD-11260,2025-11-29,West,Corporate,"Office Supplies",Envelope,4,261.24,0.00,67.90
ORD-11261,2024-10-24,South,Consumer,Furniture,Chair,7,1910.32,0.20,508.43
ORD-11262,2024-04-05,West,"Home Office",Technology,Keyboard,9,1777.24,0.15,515.47
ORD-11263,2024-04-20,North,Consumer,"Office Supplies",Paper,7,4591.43,0.15,366.59
ORD-11264,2025-09-10,East,Corporate,"Office Supplies",Paper,2,2457.16,0.15,254.35
ORD-11265,2024-05-29,South,Corporate,Technology,Mouse,10,3219.07,0.10,126.82
ORD-11266,2025-03-16,North,Corporate,Furniture,Bookshelf,1,4893.88,0.05,506.26
ORD-11267,2025-10-12,East,Corporate,Technology,Keyboard,2,921.72,0.05,112.61
ORD-11268,2025-06-21,West,Corporate,Technology,Printer,3,1109.82,0.10,309.82
ORD-11269,2024-06-17,East,Corporate,Technology,Keyboard,8,1033.10,0.15,168.03
ORD-11270,2025-12-10,West,Corporate,Furniture,Desk,9,2873.07,0.00,818.60
ORD-11271,2025-11-14,North,"Home Office",Furniture,Desk,6,2913.52,0.05,696.97
ORD-11272,2025-04-14,North,Consumer,Furniture,Cabinet,6,4672.41,0.15,252.69
ORD-11273,2024-01-04,East,"Home Office",Furniture,Bookshelf,8,4941.78,0.05,1144.89
ORD-11274,2024-07-11,North,Consumer,Furniture,Chair,3,2129.87,0.20,405.28
ORD-11275,2025-11-26,South,Consumer,Technology,Printer,6,2905.34,0.00,854.56
ORD-11276,2024-05-07,East,"Home Office",Technology,Printer,7,3511.62,0.15,502.57
ORD-11277,2024-12-09,West,"Home Office","Office Supplies",Envelope,8,611.23,0.05,103.00
ORD-11278,2025-07-09,Central,Consumer,Technology,Mouse,7,2207.59,0.10,486.18
ORD-11279,2024-04-16,North,Consumer,Furniture,Table,10,493.71,0.00,162.80
ORD-11280,2024-04-12,Central,"Home Office",Technology,Keyboard,10,3185.95,0.20,802.10
ORD-11281,2024-08-16,West,Consumer,Furniture,Cabinet,7,3895.56,0.20,172.77
ORD-11282,2025-02-26,East,Corporate,"Office Supplies",Paper,1,4544.57,0.15,1371.94
ORD-11283,2025-11-05,East,Corporate,Technology,Mouse,4,1359.27,0.15,28.88
ORD-11284,2024-06-06,North,Consumer,"Office Supplies",Paper,10,3963.03,0.20,417.07
ORD-11285,2025-07-23,West,Consumer,Technology,Mouse,10,4868.78,0.05,1136.03
ORD-11286,2025-10-13,West,Consumer,Technology,Mouse,7,1982.54,0.05,617.07
ORD-11287,2024-04-11,West,Consumer,Furniture,Desk,9,3564.62,0.05,269.17
ORD-11288,2024-06-11,East,"Home Office",Furniture,Bookshelf,2,4746.07,0.05,322.64
ORD-11289,2024-01-29,Central,Consumer,"Office Supplies",Paper,2,3109.59,0.20,564.51
ORD-11290,2025-10-08,West,"Home Office",Technology,Monitor,4,3899.07,0.05,919.23
ORD-11291,2024-09-08,South,"Home Office",Technology,Printer,5,3645.25,0.15,793.85
ORD-11292,2024-01-24,South,"Home Office","Office Supplies",Paper,2,3210.01,0.20,138.93
ORD-11293,2024-10-16,North,Consumer,Furniture,Chair,2,1346.87,0.05,85.14
ORD-11294,2025-05-17,West,Consumer,"Office Supplies",Binder,2,3987.44,0.15,661.74
ORD-11295,2025-03-05,South,"Home Office",Furniture,Chair,8,1907.51,0.10,519.92
ORD-11296,2025-11-06,North,Consumer,Technology,Printer,1,2858.10,0.20,129.08
ORD-11297,2025-09-06,West,"Home Office","Office Supplies","Pen Set",9,2755.09,0.05,723.24
ORD-11298,2025-07-02,Central,Consumer,Technology,Monitor,3,164.04,0.20,12.29
ORD-11299,2024-12-01,South,Consumer,"Office Supplies",Paper,3,735.90,0.00,95.87
ORD-11300,2025-12-26,North,Corporate,"Office Supplies",Binder,8,2779.91,0.10,704.87
ORD-11301,2024-07-16,Central,Corporate,"Office Supplies",Notebook,5,1287.96,0.05,423.17
ORD-11302,2024-06-18,Central,Corporate,Technology,Mouse,7,3980.79,0.15,1133.96
ORD-11303,2025-09-29,East,Corporate,"Office Supplies",Envelope,7,582.42,0.15,46.54
ORD-11304,2024-06-20,North,Corporate,"Office Supplies","Pen Set",5,4452.78,0.20,828.49
ORD-11305,2025-02-11,Central,Corporate,"Office Supplies",Envelope,6,198.20,0.05,33.46
ORD-11306,2024-08-08,South,Consumer,Technology,Printer,3,3301.93,0.10,871.23
ORD-11307,2024-01-12,East,"Home Office",Technology,Laptop,8,3598.17,0.05,756.48
ORD-11308,2025-01-29,Central,Consumer,"Office Supplies",Binder,9,1453.89,0.05,153.01
ORD-11309,2024-03-17,Central,"Home Office",Furniture,Cabinet,7,2891.04,0.15,333.44
ORD-11310,2025-05-20,South,Consumer,"Office Supplies",Binder,7,2518.32,0.10,165.65
ORD-11311,2025-08-28,Central,Corporate,"Office Supplies",Binder,1,1945.14,0.20,185.78
ORD-11312,2024-10-18,North,Corporate,Furniture,Table,1,698.74,0.15,201.76
ORD-11313,2024-01-17,East,"Home Office",Furniture,Chair,7,393.80,0.00,105.14
ORD-11314,2024-03-22,East,Corporate,"Office Supplies","Pen Set",8,2804.43,0.10,599.30
ORD-11315,2025-10-18,West,Corporate,"Office Supplies","Pen Set",6,4837.41,0.00,1602.69
ORD-11316,2024-01-11,South,Consumer,Technology,Laptop,7,736.74,0.10,72.13
ORD-11317,2024-01-06,East,"Home Office",Technology,Monitor,5,4673.85,0.00,1472.24
ORD-11318,2024-03-17,North,Corporate,Technology,Laptop,7,1355.45,0.20,123.31
ORD-11319,2024-05-02,Central,Corporate,Technology,Monitor,10,675.13,0.05,206.82
ORD-11320,2025-06-24,North,"Home Office","Office Supplies",Notebook,8,1240.59,0.15,388.19
ORD-11321,2024-09-27,South,Consumer,"Office Supplies",Notebook,6,3842.70,0.00,836.00
ORD-11322,2025-05-21,North,Consumer,Technology,Monitor,4,348.32,0.00,66.34
ORD-11323,2024-12-14,West,Consumer,"Office Supplies",Binder,9,1082.87,0.20,177.78
ORD-11324,2024-06-06,West,"Home Office","Office Supplies","Pen Set",3,4246.64,0.00,491.06
ORD-11325,2025-06-09,West,"Home Office","Office Supplies",Notebook,4,1054.95,0.15,42.82
ORD-11326,2025-10-25,East,"Home Office","Office Supplies",Binder,2,555.22,0.15,135.20
ORD-11327,2024-09-30,West,Consumer,Technology,Laptop,8,191.50,0.20,22.13
ORD-11328,2025-03-17,North,Corporate,Technology,Mouse,9,1099.73,0.15,164.14
ORD-11329,2025-01-13,West,Corporate,"Office Supplies",Paper,7,534.17,0.15,41.76
ORD-11330,2024-10-09,South,"Home Office",Technology,Keyboard,9,2671.34,0.15,400.89
ORD-11331,2024-08-12,South,Consumer,Furniture,Chair,10,620.18,0.00,80.53
ORD-11332,2024-08-19,North,Corporate,Technology,Mouse,7,4418.87,0.15,609.21
ORD-11333,2024-06-24,West,Consumer,Technology,Printer,5,3939.35,0.10,952.36
ORD-11334,2025-05-30,North,Consumer,"Office Supplies",Paper,8,4543.52,0.20,1052.86
ORD-11335,2025-11-28,South,Corporate,Furniture,Desk,6,393.80,0.05,122.06
ORD-11336,2024-12-08,West,Corporate,Technology,Laptop,2,153.09,0.10,12.43
ORD-11337,2025-08-20,East,Corporate,Technology,Mouse,8,54.98,0.05,4.00
ORD-11338,2025-06-21,East,Consumer,Technology,Mouse,2,2540.58,0.05,177.83
ORD-11339,2024-12-25,West,Corporate,Furniture,Cabinet,8,4949.48,0.10,524.95
ORD-11340,2025-12-28,East,Corporate,"Office Supplies",Paper,10,1702.01,0.20,264.33
ORD-11341,2025-02-24,North,Consumer,"Office Supplies",Envelope,6,4288.51,0.05,812.03
ORD-11342,2024-07-30,West,Corporate,Technology,Mouse,7,3734.61,0.05,865.01
ORD-11343,2024-06-28,West,"Home Office","Office Supplies",Envelope,6,1363.28,0.10,200.82
ORD-11344,2024-02-12,East,Consumer,"Office Supplies","Pen Set",10,2918.61,0.10,195.22
ORD-11345,2024-04-22,East,Corporate,"Office Supplies",Envelope,3,4848.88,0.15,775.31
ORD-11346,2025-07-25,East,"Home Office",Technology,Mouse,8,3338.39,0.10,388.85
ORD-11347,2024-08-10,West,Consumer,"Office Supplies",Paper,2,1450.94,0.20,37.66
ORD-11348,2025-11-07,West,Corporate,"Office Supplies",Paper,5,4178.84,0.00,381.59
ORD-11349,2024-03-29,Central,Consumer,"Office Supplies",Envelope,4,3580.33,0.05,607.28
ORD-11350,2025-04-29,South,Consumer,Technology,Printer,7,4668.03,0.05,778.48
ORD-11351,2024-11-14,East,"Home Office",Technology,Printer,6,907.84,0.15,237.23
ORD-11352,2025-03-02,East,Consumer,Technology,Monitor,5,2793.70,0.10,155.55
ORD-11353,2025-01-19,Central,Consumer,Furniture,Bookshelf,2,3922.91,0.15,241.58
ORD-11354,2025-12-30,Central,"Home Office","Office Supplies","Pen Set",7,1819.92,0.10,309.32
ORD-11355,2024-01-28,North,"Home Office","Office Supplies",Notebook,2,4789.58,0.15,1181.86
ORD-11356,2025-06-08,South,"Home Office",Furniture,Cabinet,9,1896.90,0.20,531.08
ORD-11357,2025-02-16,West,Consumer,"Office Supplies",Paper,9,3366.89,0.15,532.19
ORD-11358,2025-10-27,North,Corporate,Technology,Laptop,2,579.89,0.20,148.79
ORD-11359,2024-05-04,East,Consumer,Furniture,Bookshelf,1,3715.34,0.20,819.13
ORD-11360,2025-05-22,Central,"Home Office",Furniture,Desk,5,725.19,0.05,165.69
ORD-11361,2025-12-05,West,"Home Office",Furniture,Chair,1,1043.46,0.00,100.07
ORD-11362,2024-07-28,North,Consumer,Technology,Mouse,9,562.85,0.00,103.08
ORD-11363,2025-05-10,East,Corporate,Technology,Laptop,9,4914.35,0.05,580.29
ORD-11364,2025-03-18,Central,Consumer,Furniture,Bookshelf,3,773.92,0.00,71.59
ORD-11365,2025-12-17,South,"Home Office",Furniture,Desk,8,2756.07,0.15,294.93
ORD-11366,2025-01-11,Central,Corporate,Furniture,Chair,7,3355.11,0.15,769.31
ORD-11367,2024-05-31,West,Corporate,Technology,Keyboard,2,188.45,0.15,35.67
ORD-11368,2025-10-22,East,Consumer,Technology,Mouse,8,3269.59,0.20,74.51
ORD-11369,2025-04-14,West,"Home Office","Office Supplies",Binder,6,1420.67,0.05,270.20
ORD-11370,2025-06-21,East,"Home Office",Furniture,Desk,3,1983.59,0.00,489.50
ORD-11371,2024-05-23,East,Corporate,"Office Supplies",Envelope,7,1427.78,0.10,72.05
ORD-11372,2025-09-12,West,Corporate,Furniture,Bookshelf,9,3311.91,0.20,803.53
ORD-11373,2024-11-27,South,"Home Office",Furniture,Cabinet,6,2964.82,0.20,549.52
ORD-11374,2024-06-11,North,Consumer,"Office Supplies",Paper,8,1196.94,0.00,395.31
ORD-11375,2024-08-30,South,"Home Office","Office Supplies","Pen Set",7,571.89,0.05,152.55
ORD-11376,2024-09-13,North,"Home Office","Office Supplies",Paper,8,616.65,0.00,172.05
ORD-11377,2024-04-20,South,Corporate,Furniture,Chair,3,3508.69,0.15,1111.07
ORD-11378,2024-09-15,South,Consumer,Furniture,Table,4,2480.96,0.10,224.17
ORD-11379,2024-03-29,Central,Consumer,Technology,Keyboard,4,2931.43,0.00,175.80
ORD-11380,2025-08-04,East,Corporate,Technology,Laptop,6,2755.58,0.00,290.97
ORD-11381,2024-07-31,West,Consumer,Furniture,Table,9,2873.33,0.15,360.98
ORD-11382,2025-03-25,South,Consumer,Furniture,Table,2,2166.18,0.15,413.19
ORD-11383,2024-04-30,East,Consumer,Technology,Mouse,10,2518.63,0.00,534.36
ORD-11384,2025-02-03,East,Corporate,Technology,Monitor,3,3531.20,0.00,1202.14
ORD-11385,2025-06-14,Central,Consumer,Technology,Mouse,5,4662.45,0.20,605.03
ORD-11386,2025-04-27,North,"Home Office",Technology,Mouse,1,4687.79,0.10,186.02
ORD-11387,2024-03-01,South,Corporate,"Office Supplies","Pen Set",6,739.48,0.20,212.42
ORD-11388,2024-03-15,South,Corporate,Furniture,Chair,10,4038.03,0.20,892.11
ORD-11389,2025-09-04,North,Corporate,Technology,Printer,9,3709.48,0.00,718.27
ORD-11390,2024-02-06,North,Consumer,Technology,Printer,6,2508.15,0.05,425.02
ORD-11391,2024-01-27,North,Consumer,"Office Supplies",Binder,9,3879.39,0.05,862.94
ORD-11392,2024-02-23,Central,Corporate,"Office Supplies",Paper,3,1966.27,0.15,292.81
ORD-11393,2025-03-24,South,Consumer,"Office Supplies",Envelope,6,634.06,0.20,73.26
ORD-11394,2024-08-25,North,Consumer,"Office Supplies",Notebook,4,505.35,0.00,87.89
ORD-11395,2024-09-12,North,Consumer,Furniture,Table,1,4072.48,0.00,358.44
ORD-11396,2024-12-24,North,Corporate,Technology,Printer,5,3031.96,0.05,239.27
ORD-11397,2024-03-19,North,"Home Office","Office Supplies",Notebook,4,428.07,0.20,67.84
ORD-11398,2025-12-31,South,Corporate,Furniture,Cabinet,9,1548.46,0.10,182.42
ORD-11399,2024-11-22,Central,Corporate,Furniture,Desk,2,3503.97,0.20,91.80
ORD-11400,2024-03-21,West,Corporate,"Office Supplies",Envelope,9,1057.60,0.05,115.45
ORD-11401,2025-01-16,South,Consumer,Furniture,Table,1,3638.31,0.05,1212.91
ORD-11402,2024-01-22,West,Consumer,Furniture,Bookshelf,5,2519.59,0.00,336.09
ORD-11403,2024-10-12,North,Consumer,"Office Supplies","Pen Set",8,4280.14,0.15,109.81
ORD-11404,2024-08-17,West,Consumer,"Office Supplies",Notebook,7,1068.36,0.05,213.40
ORD-11405,2024-12-22,North,"Home Office",Furniture,Cabinet,6,4689.26,0.20,1344.92
ORD-11406,2024-12-15,South,Consumer,"Office Supplies",Envelope,7,3642.64,0.20,982.50
